文献列表,数据排序,名称,杂志名称,年份,classify,monomer1,monomer1(wt%),monomer2,monomer2(wt%),单体材料3,"比例
(wt%)",单体材料4,"比例
(wt%)",Frontal Velocity(cm/min),Frontal Temperature(℃),环境温度(℃),催化剂,"用量
(wt%)",抑制剂,"用量
(wt%)",交联剂,"用量
(wt%)",initiator1,initiator1(wt%),initiator2,initiator2(wt%),引发时间(min),"Pot life
适用期(h)",degree of curing(%),"能量输入
(J)","反应焓
(J/g)","粘度
(mPa.s)","诱导期
(min)",断裂伸长率(%),"硬度
(MPa)",弹性模量(MPa),断裂强度(MPa),Tensile strength(MPa),"拉伸模量
(MPa)",拉伸应力(MPa),"弯曲强度
(MPa)","弯曲模量
(MPa)","压缩强度
(MPa)","压缩模量
(MPa)","抗张强度
(MPa)","抗压强度
(KPa)","储能模量
(MPa)","损耗模量
(MPa)","降低模量
(MPa)","剪切强度
(MPa)","切线模量
（kPa）","冲击强度
(MPa)",Young's modulus(MPa),介电常数,"介电损耗
tan","电导率
（mS/m）","光敏性
（%）",glass transition temperature（℃）,平衡溶胀比ESR（%）,"不同pH溶胀比
（%）",pH,不同时间溶胀比（%）,"时间
（h）",不同温度溶胀比（%）,"温度
（C）","3D打印长度
（mm）","3D打印速度
（mm/s）",备注1,备注2,引发体系,引发方式
21,253,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,50,NVP,50,,,,,1.42,106.3,,,,,,MBAA,0.5,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,254,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,50,NVP,50,,,,,1.42,106.3,,,,,,MBAA,0.5,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,255,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,70,NVP,30,,,,,1.44,107.4,,,,,,MBAA,0.5,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,256,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,60,NVP,40,,,,,1.51,110.1,,,,,,MBAA,0.5,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,257,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,50,HEA,50,,,,,1.58,105,,,,,,,,APS,0.1,TMEDA,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三羟甲基丙烷三丙烯酸酯（TMPTA）、丙烯酸2羟乙酯（HEA）、1-乙烯基-2-吡咯烷酮（NVP）、碲粉（Te）、硼氢化钠（NaBH4）、甘油、N，N′-二甲基甲酰胺（DMF）、N-乙酰-L-半胱氨酸（NAC）、氯化镉（CdCl2）、乙二胺（EDA）、N-丙胺（PPA）、三乙胺（TEA）、N，N-二甲基苯胺（DMA）、,第一相溶剂为DMF（8.3wt%），第二相溶于甘油。双组分聚（TMPTA-co-HEA）（第1相）和聚（HEA-co-NVP）（第2相）,热引发体系,
21,258,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,50,NVP,50,,,,,1.75,109,,,,,,MBAA,0.5,APS,0.2,TMEDA,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,259,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,HEA,50,NVP,50,,,,,1.82,110.1,,,,,,MBAA,0.5,APS,0.25,TMEDA,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,260,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,40,HEA,60,,,,,1.86,110,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,261,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,50,HEA,50,,,,,2.14,115,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,262,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,50,HEA,50,,,,,2.14,114,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,263,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,60,HEA,40,,,,,2.24,116.3,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,264,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,70,HEA,30,,,,,2.33,118.2,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,265,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,50,HEA,50,,,,,2.36,118.1,,,,,,,,APS,0.2,TMEDA,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,266,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,80,HEA,20,,,,,2.38,120.7,,,,,,,,APS,0.15,TMEDA,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,267,Anisotropic Biphase Frontal Polymerization towardin Situ Generation of Dual-Component Polymers,MACROMOLECULAR,2015,acrylate,TMPTA,50,HEA,50,,,,,2.5,120,,,,,,,,APS,0.25,TMEDA,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,268,"Successful radical induced cationic frontal
polymerization of epoxy-based monomers by
C–C labile compounds",POLYMER CHEMISTRY,2015,,BADGE,100,,,,,,,2.7,173,,,,,,,,TPED,1.09,I-Sb,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,269,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,92,,,,,,,,B-110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,,,,,,,,,,三羟甲基丙烷三缩水甘油醚（TMPTE）；BF3胺引发剂（Leecure B-110和B-950）,,,
23,270,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,89,,,,,,,,B-110,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,
23,271,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,97,,,,,,,,B-110,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,,,
23,272,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,85,,,,,,,,B-110,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,273,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,80,SiO2,20,,,,,,99,,,,,,,,B-110,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,
23,274,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,80,Kaolin,20,,,,,,102,,,,,,,,B-110,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,
23,275,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,40,Kaolin,60,,,,,,109,,,,,,,,B-110,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,
23,276,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,120,,,,,,,,B-950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6,,,,,,,,,,,,,
23,277,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,120,,,,,,,,B-950,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,,,,,,,,,,,,
23,278,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,128,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,,,,,
23,279,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,100,,,,,,,,114,,,,,,,,B-950,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,280,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,80,SiO2,20,,,,,,129,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,,,,,,,,,,,,,
23,281,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,80,Kaolin,20,,,,,,131,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,282,Frontal Cationic Curing of Epoxy Resins in the Presence of Defoaming,JOURNAL OF APPLIED POLYMER SCIENCE,2014,epoxy,TMPTE,40,Kaolin,60,,,,,,134,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,
24,283,Controlled release of lidocaine hydrochloride from polymerized drug-based deep-eutectic solvents,JOURNAL OF MATERIALS CHEMISTRY B,2014,acrylate,AA,42.9,LidHCl,57.1,,,,,,,138,2.94,,,,PETA,2.89,Luperox 231,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乙二醇二甲基丙烯酸酯（EGDMA）或季戊四醇三丙烯酸酯（PETA）；盐酸利多卡因一水合物（LidHCl）丙烯酸（AA）和甲基丙烯酸（MAA）,深共晶溶剂,热引发体系,电阻加热
24,284,Controlled release of lidocaine hydrochloride from polymerized drug-based deep-eutectic solvents,JOURNAL OF MATERIALS CHEMISTRY B,2014,acrylate,MAA,42.9,LidHCl,57.1,,,,,,,135,1.32,,,,PETA,2.89,Luperox 231,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,285,Controlled release of lidocaine hydrochloride from polymerized drug-based deep-eutectic solvents,JOURNAL OF MATERIALS CHEMISTRY B,2014,acrylate,AA,42.9,LidHCl,57.1,,,,,,,131,1.14,,,,PETA,2.89,Luperox 231,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,286,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.35,,,,,,,,,1-dodecanethiol,4.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烙铁加热
25,287,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.46,,,,,,,,,TT1,1.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,288,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.54,,,,,,,,,1-dodecanethiol,5.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,289,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.77,,,,,,,,,TT1,3.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,290,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.86,,,,,,,,,TT1,4.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,291,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.91,,,,,,,,,1-dodecanethiol,16.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,292,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,0.95,,,,,,,,,1-dodecanethiol,10.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,293,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,1.01,,,,,,,,,1-dodecanethiol,10.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,294,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,1.08,,,,,,,,,TT1,6.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,295,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,1.12,,,,,,,,,TT1,1.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,296,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,1.28,,,,,,,,,1-dodecanethiol,16.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,297,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,1.54,,,,,,,,,TT1,12.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,298,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,1.37 ,,,,0.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,299,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,2.74 ,,,,0.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,300,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,4.12 ,,,,0.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,301,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,5.49 ,,,,0.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,302,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,10.98 ,,,,0.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,303,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,1-dodecanethiol,16.46 ,,,,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,304,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,1.60 ,,,,0.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,305,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,3.19 ,,,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,306,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,4.79 ,,,,0.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,307,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,6.38 ,,,,0.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,308,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,12.77 ,,,,0.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,309,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,,,,,,,,,,TT1,19.15 ,,,,0.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,310,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,1-dodecanethiol,1.37 ,,,,152.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,311,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,1-dodecanethiol,2.74 ,,,,144.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,312,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,1.60 ,,,,66.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,313,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,3.19 ,,,,61.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,314,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,4.79 ,,,,61.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,315,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,6.38 ,,,,55.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,316,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,12.77 ,,,,45.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,317,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,,,,,,,,,,TT1,19.15 ,,,,39.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,318,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,1.67,,,,,,,,,TT1,3.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,319,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPTA,89.6,HDDA,10.4,,,,,1.77,,,,,,,,,TT1,4.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,320,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,TMPEOTA,89.6,cumene hydroperoxide,10.4,,,,,1.79,,,,,,,,,TT1,19.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,321,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,DEGDA,89.6,HDDA,10.4,,,,,1.9,,,,,,,,,1-dodecanethiol,16.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,322,A Study of the Effects of Thiols on the Frontal Polymerization and Pot Life of Multifunctional Acrylate Systems with Cumene Hydroperoxide,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2013,acrylate,DEGDA,89.6,HDDA,10.4,,,,,1.97,,,,,,,,,1-dodecanethiol,1.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
